"12","千葉県","12102","千葉市","花見川区","121020028004","幕張町４丁目","35.666784","140.058419","1","3"
"12","千葉県","12102","千葉市","花見川区","121020028005","幕張町５丁目","35.654695","140.056788","1","3"
"12","千葉県","12102","千葉市","花見川区","121020028006","幕張町６丁目","35.659077","140.060965","1","3"
"12","千葉県","12102","千葉市","花見川区","121020029001","幕張本郷１丁目","35.670665","140.038597","1","3"
"12","千葉県","12102","千葉市","花見川区","121020029002","幕張本郷２丁目","35.668297","140.041634","1","3"
"12","千葉県","12102","千葉市","花見川区","121020029003","幕張本郷３丁目","35.666586","140.045629","1","3"
"12","千葉県","12102","千葉市","花見川区","121020029004","幕張本郷４丁目","35.667631","140.049858","1","3"
"12","千葉県","12102","千葉市","花見川区","121020029005","幕張本郷５丁目","35.671630","140.045800","1","3"
"12","千葉県","12102","千葉市","花見川区","121020029006","幕張本郷６丁目","35.674574","140.042705","1","3"
"12","千葉県","12102","千葉市","花見川区","121020029007","幕張本郷７丁目","35.673603","140.049119","1","3"
"12","千葉県","12102","千葉市","花見川区","121020030000","浪花町","35.657319","140.066806","1","1"
"12","千葉県","12102","千葉市","花見川区","121020031000","犢橋町","35.670298","140.105640","1","1"
"12","千葉県","12102","千葉市","花見川区","121020032001","柏井１丁目","35.694201","140.095004","0","3"
"12","千葉県","12102","千葉市","花見川区","121020032004","柏井４丁目","35.705446","140.104505","0","3"
"12","千葉県","12102","千葉市","花見川区","121020033001","み春野１丁目","35.692453","140.136872","0","0"
"12","千葉県","12102","千葉市","花見川区","121020033003","み春野３丁目","35.694919","140.137329","0","0"
"12","千葉県","12102","千葉市","花見川区","121020033002","み春野２丁目","35.690683","140.139399","0","0"
"12","千葉県","12103","千葉市","稲毛区","121030001000","あやめ台","35.649336","140.113768","1","1"
"12","千葉県","12103","千葉市","稲毛区","121030002000","稲丘町","35.631555","140.086956","1","1"
"12","千葉県","12103","千葉市","稲毛区","121030003001","稲毛１丁目","35.634545","140.083771","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030003002","稲毛２丁目","35.637555","140.080214","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030003003","稲毛３丁目","35.638214","140.084523","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030004000","稲毛台町","35.633080","140.093055","1","1"
"12","千葉県","12103","千葉市","稲毛区","121030005004","稲毛町４丁目","35.646647","140.084770","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030005005","稲毛町５丁目","35.643076","140.079928","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030006001","稲毛東１丁目","35.633214","140.089836","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030006002","稲毛東２丁目","35.636380","140.087238","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030006003","稲毛東３丁目","35.636219","140.091026","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030006004","稲毛東４丁目","35.639229","140.089770","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030006005","稲毛東５丁目","35.639207","140.086502","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030006006","稲毛東６丁目","35.643612","140.086100","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030007000","園生町","35.644801","140.107588","1","1"
"12","千葉県","12103","千葉市","稲毛区","121030008000","宮野木町","35.656100","140.102866","1","1"
"12","千葉県","12103","千葉市","稲毛区","121030009001","穴川１丁目","35.632039","140.105606","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030009002","穴川２丁目","35.633808","140.108477","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030009003","穴川３丁目","35.636858","140.110221","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030009004","穴川４丁目","35.635400","140.103238","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030010000","穴川町","35.640695","140.107977","1","1"
"12","千葉県","12103","千葉市","稲毛区","121030011001","轟町１丁目","35.625646","140.109460","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030011002","轟町２丁目","35.629586","140.106572","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030011003","轟町３丁目","35.630932","140.109117","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030011004","轟町４丁目","35.625954","140.113550","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030011005","轟町５丁目","35.630269","140.112225","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030012001","黒砂１丁目","35.624883","140.095103","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030012002","黒砂２丁目","35.626429","140.091639","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030012003","黒砂３丁目","35.628437","140.093545","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030012004","黒砂４丁目","35.629506","140.090292","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030013001","黒砂台１丁目","35.627775","140.096762","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030013002","黒砂台２丁目","35.630636","140.094421","1","3"
"12","千葉県","12103","千葉市","稲毛区","121030013003","黒砂台３丁目","35.632062","140.099557","1","3"
